date,hour,employee_id,employee_name,hours_worked,customer_traffic,transactions,sales_revenue,sales_target,product_category,units_sold,accessory_sales,customer_rating,wait_time_minutes
2026-02-25,17,E005,Zara,1,9,3,481.44,405.0,Accessories,7,1,4.0,5.5
2026-02-26,9,E004,Liam,1,2,0,0.0,225.0,Accessories,0,0,4.2,3.0
2026-02-26,9,E003,Mia,1,7,3,526.98,225.0,Services,3,1,4.2,4.6
2026-02-26,9,E006,Arjun,1,5,2,239.02,225.0,Accessories,5,1,3.8,4.5
2026-02-26,9,E001,Ava,1,4,1,306.48,225.0,Internet,3,0,4.1,2.4
2026-02-26,10,E002,Noah,1,6,2,387.6,300.0,Services,4,0,4.0,3.8
2026-02-26,10,E004,Liam,1,6,2,463.26,300.0,Services,6,1,4.2,7.5
2026-02-26,10,E001,Ava,1,7,3,557.4,300.0,Accessories,3,2,4.4,5.5
2026-02-26,11,E001,Ava,1,11,5,1326.3,450.0,Mobile,9,2,4.0,5.5
2026-02-26,11,E005,Zara,1,10,4,562.97,450.0,Mobile,7,2,4.4,4.0
2026-02-26,12,E003,Mia,1,8,4,1133.08,405.0,Mobile,5,1,4.4,3.8
2026-02-26,12,E004,Liam,1,8,3,745.26,405.0,Accessories,4,1,4.2,5.7
2026-02-26,12,E006,Arjun,1,7,3,623.18,405.0,Mobile,3,0,4.2,6.6
2026-02-26,13,E006,Arjun,1,16,8,2110.58,607.5,Accessories,10,4,3.9,7.9
2026-02-26,13,E004,Liam,1,11,4,1134.79,607.5,Accessories,6,2,4.0,4.5
2026-02-26,14,E002,Noah,1,1,0,0.0,225.0,Accessories,3,0,3.9,3.5
2026-02-26,14,E006,Arjun,1,1,0,0.0,225.0,Services,1,0,4.8,4.1
2026-02-26,14,E001,Ava,1,5,1,188.8,225.0,Mobile,4,0,4.2,2.2
2026-02-26,14,E005,Zara,1,3,1,286.74,225.0,Services,1,0,4.2,3.9
2026-02-26,15,E001,Ava,1,5,2,474.55,300.0,Services,5,1,4.4,3.5
2026-02-26,15,E003,Mia,1,6,2,369.27,300.0,Mobile,3,1,3.8,3.7
2026-02-26,15,E005,Zara,1,4,2,516.77,300.0,Internet,2,0,4.6,1.9
2026-02-26,16,E001,Ava,1,11,4,1249.5,607.5,Accessories,6,2,4.2,6.0
2026-02-26,16,E002,Noah,1,11,4,271.39,607.5,Services,8,0,4.7,3.6
2026-02-26,17,E001,Ava,1,5,1,232.12,405.0,Mobile,1,0,4.4,3.5
2026-02-26,17,E003,Mia,1,5,1,210.88,405.0,Services,3,0,3.8,5.4
2026-02-26,17,E005,Zara,1,7,2,328.42,405.0,Accessories,5,0,4.6,4.3
2026-02-27,9,E003,Mia,1,4,1,274.28,225.0,Mobile,1,0,4.3,4.5
2026-02-27,9,E002,Noah,1,3,1,258.45,225.0,Mobile,3,0,4.0,3.4
2026-02-27,9,E005,Zara,1,5,1,167.97,225.0,Mobile,3,0,4.4,2.0
2026-02-27,9,E004,Liam,1,5,1,251.25,225.0,Accessories,3,0,4.2,6.0
2026-02-27,10,E006,Arjun,1,5,1,241.5,300.0,Internet,4,0,4.0,5.7
2026-02-27,10,E004,Liam,1,6,2,529.38,300.0,Internet,5,1,4.2,3.4
2026-02-27,10,E003,Mia,1,4,1,284.71,300.0,Mobile,3,0,4.0,3.6
2026-02-27,11,E003,Mia,1,1,0,0.0,225.0,Accessories,4,0,4.5,4.7
2026-02-27,11,E006,Arjun,1,1,0,0.0,225.0,Mobile,4,0,4.3,3.6
2026-02-27,11,E001,Ava,1,1,0,0.0,225.0,Accessories,4,0,4.2,5.0
2026-02-27,11,E004,Liam,1,2,0,0.0,225.0,Internet,3,0,4.1,2.1
2026-02-27,12,E005,Zara,1,8,4,1082.66,405.0,Mobile,8,1,4.3,3.0
2026-02-27,12,E002,Noah,1,10,4,1242.03,405.0,Accessories,5,1,4.6,2.0
2026-02-27,12,E004,Liam,1,5,1,219.28,405.0,Internet,3,0,4.0,4.7
2026-02-27,13,E006,Arjun,1,7,1,142.18,303.75,Mobile,2,0,4.3,5.2
2026-02-27,13,E005,Zara,1,7,2,492.67,303.75,Accessories,5,0,4.4,5.4
2026-02-27,13,E003,Mia,1,5,2,417.09,303.75,Accessories,5,0,4.2,4.7
2026-02-27,13,E001,Ava,1,5,1,274.02,303.75,Mobile,5,0,4.3,4.6
2026-02-27,14,E001,Ava,1,8,3,612.41,450.0,Services,6,1,4.3,2.5
2026-02-27,14,E003,Mia,1,7,2,274.71,450.0,Internet,4,1,4.1,3.4
2026-02-27,15,E003,Mia,1,5,2,253.37,225.0,Mobile,3,0,4.6,3.8
2026-02-27,15,E001,Ava,1,4,1,256.08,225.0,Internet,4,0,4.3,1.9
2026-02-27,15,E005,Zara,1,6,3,411.95,225.0,Services,3,2,4.2,4.2
2026-02-27,15,E004,Liam,1,2,0,0.0,225.0,Services,2,0,4.3,4.2
2026-02-27,16,E006,Arjun,1,14,5,820.78,607.5,Mobile,5,3,4.0,5.9
2026-02-27,16,E003,Mia,1,11,3,696.31,607.5,Mobile,6,1,3.7,6.0
2026-02-27,17,E001,Ava,1,3,1,235.33,303.75,Services,3,0,4.6,4.2
2026-02-27,17,E003,Mia,1,5,2,419.6,303.75,Services,5,1,4.1,5.2
2026-02-27,17,E002,Noah,1,5,2,727.06,303.75,Mobile,4,0,4.3,4.6
2026-02-27,17,E004,Liam,1,5,1,228.7,303.75,Internet,3,0,4.4,3.8
2026-02-28,9,E003,Mia,1,10,4,606.57,562.5,Accessories,8,2,4.2,6.8
2026-02-28,9,E006,Arjun,1,12,4,1020.61,562.5,Accessories,4,1,4.2,5.8
2026-02-28,10,E006,Arjun,1,10,5,938.89,375.0,Mobile,8,1,4.3,4.1
2026-02-28,10,E001,Ava,1,5,2,566.47,375.0,Internet,6,1,4.4,4.4
2026-02-28,10,E002,Noah,1,5,1,261.96,375.0,Internet,1,0,4.3,3.1
2026-02-28,11,E001,Ava,1,4,1,244.95,375.0,Internet,2,0,4.4,3.2
2026-02-28,11,E005,Zara,1,8,3,507.66,375.0,Accessories,4,1,4.1,2.1
2026-02-28,11,E003,Mia,1,6,3,828.73,375.0,Services,5,1,3.6,3.1
2026-02-28,12,E002,Noah,1,8,4,1079.17,379.69,Mobile,5,2,4.1,5.7
2026-02-28,12,E003,Mia,1,8,3,381.26,379.69,Mobile,4,2,4.3,4.4
2026-02-28,12,E006,Arjun,1,6,1,214.41,379.69,Mobile,1,0,4.1,4.3
2026-02-28,12,E005,Zara,1,7,3,522.58,379.69,Internet,6,1,4.2,3.5
2026-02-28,13,E003,Mia,1,9,1,218.5,506.25,Mobile,4,0,4.1,6.4
2026-02-28,13,E002,Noah,1,10,2,418.59,506.25,Accessories,3,0,4.4,3.6
2026-02-28,13,E005,Zara,1,9,4,1177.79,506.25,Accessories,7,2,4.2,3.5
2026-02-28,14,E006,Arjun,1,11,5,451.27,562.5,Mobile,7,1,4.7,5.6
2026-02-28,14,E003,Mia,1,10,2,178.46,562.5,Accessories,6,1,4.1,7.4
2026-02-28,15,E003,Mia,1,3,1,193.68,281.25,Internet,1,0,4.1,4.3
2026-02-28,15,E001,Ava,1,7,1,101.21,281.25,Services,1,0,4.1,6.1
2026-02-28,15,E006,Arjun,1,5,2,438.35,281.25,Accessories,4,1,3.8,4.6
2026-02-28,15,E004,Liam,1,6,1,170.08,281.25,Internet,5,0,4.5,3.3
2026-02-28,16,E003,Mia,1,10,3,591.01,506.25,Internet,6,2,4.1,5.7
2026-02-28,16,E004,Liam,1,11,6,1355.02,506.25,Internet,6,1,4.4,6.4
2026-02-28,16,E002,Noah,1,10,4,990.31,506.25,Services,6,1,4.7,5.1
2026-02-28,17,E004,Liam,1,8,4,700.18,379.69,Internet,4,2,3.9,5.0
2026-02-28,17,E002,Noah,1,10,4,528.7,379.69,Services,4,3,3.4,4.2
2026-02-28,17,E001,Ava,1,8,3,580.77,379.69,Services,7,1,4.0,5.5
2026-02-28,17,E005,Zara,1,6,1,211.47,379.69,Mobile,2,0,4.6,3.1
2026-03-01,9,E003,Mia,1,6,2,508.49,281.25,Internet,3,0,3.7,6.3
2026-03-01,9,E002,Noah,1,6,2,401.12,281.25,Services,3,0,3.8,4.3
2026-03-01,9,E005,Zara,1,6,2,521.37,281.25,Services,2,0,4.4,3.5
2026-03-01,9,E001,Ava,1,6,3,806.83,281.25,Internet,4,0,4.4,3.1
2026-03-01,10,E006,Arjun,1,7,4,1470.54,281.25,Internet,8,2,4.5,4.4
2026-03-01,10,E005,Zara,1,3,0,0.0,281.25,Internet,1,0,4.3,5.0
2026-03-01,10,E003,Mia,1,2,0,0.0,281.25,Internet,4,0,4.3,5.4
2026-03-01,10,E002,Noah,1,6,2,337.35,281.25,Internet,2,1,4.1,1.3
2026-03-01,11,E005,Zara,1,11,4,1176.76,562.5,Mobile,8,2,3.9,7.5
2026-03-01,11,E002,Noah,1,12,4,1071.51,562.5,Mobile,6,1,4.1,3.5
2026-03-01,12,E002,Noah,1,12,4,749.69,759.38,Mobile,5,2,4.2,7.0
2026-03-01,12,E006,Arjun,1,11,3,697.81,759.38,Mobile,5,0,4.1,6.1
2026-03-01,13,E001,Ava,1,5,1,190.4,379.69,Accessories,2,0,4.3,3.9
2026-03-01,13,E006,Arjun,1,4,2,474.66,379.69,Services,6,0,4.4,4.8
2026-03-01,13,E003,Mia,1,4,1,164.51,379.69,Services,3,0,4.6,4.1
2026-03-01,13,E005,Zara,1,7,2,550.06,379.69,Mobile,2,0,4.0,4.6
2026-03-01,14,E004,Liam,1,6,2,415.2,281.25,Mobile,4,1,4.6,2.8
2026-03-01,14,E006,Arjun,1,3,1,154.93,281.25,Internet,5,0,3.9,3.8
2026-03-01,14,E001,Ava,1,6,3,620.71,281.25,Services,3,1,3.8,4.9
2026-03-01,14,E005,Zara,1,4,1,270.07,281.25,Services,4,0,3.8,4.3
2026-03-01,15,E003,Mia,1,7,3,710.67,281.25,Mobile,6,1,3.7,4.5
2026-03-01,15,E001,Ava,1,5,2,598.36,281.25,Internet,3,1,4.5,1.9
2026-03-01,15,E002,Noah,1,5,2,431.72,281.25,Internet,2,0,4.3,2.8
2026-03-01,15,E005,Zara,1,8,3,413.52,281.25,Accessories,5,1,4.3,2.6
2026-03-01,16,E004,Liam,1,14,4,1100.41,759.38,Accessories,8,1,4.3,8.2
2026-03-01,16,E002,Noah,1,16,8,1839.79,759.38,Accessories,11,2,4.4,4.9
2026-03-01,17,E002,Noah,1,15,4,652.61,759.38,Mobile,5,1,4.6,7.0
2026-03-01,17,E004,Liam,1,13,4,623.82,759.38,Mobile,6,1,4.3,5.7
